anime_id,title,genre,type,episodes,rating,members,set
2109,rockman.exe stream,"Action, Adventure, Game, Mecha, School, Sci-Fi, Shounen",TV,51,7.25,4161,"{'Adventure', 'TV', 'Shounen', 'School', 'Game', 'Action', 'Sci-Fi', 'Mecha'}"
3868,rose of versailles movie,"Drama, Historical, Romance, Shoujo",Movie,1,7.25,1824,"{'Drama', 'Romance', 'Movie', 'Historical', 'Shoujo'}"
22359,sanzoku no musume ronja,Adventure,TV,26,7.25,15236,"{'Adventure', 'TV'}"
12823,shakugan no shana iii (final) specials,"Comedy, Parody",Special,2,7.25,13494,"{'Parody', 'Comedy', 'Special'}"
3221,shakugan no shana movie special,"Adventure, Comedy, Fantasy, Parody",Special,1,7.25,19488,"{'Adventure', 'Special', 'Parody', 'Comedy', 'Fantasy'}"
1823,shin hakkenden,"Action, Adventure, Martial Arts, Sci-Fi",TV,26,7.25,2692,"{'Adventure', 'TV', 'Sci-Fi', 'Action', 'Martial Arts'}"
19211,suisei no gargantia specials,"Action, Mecha, Sci-Fi",Special,2,7.24,25383,"{'Mecha', 'Sci-Fi', 'Action', 'Special'}"
8909,tales of symphonia the animation: tethe&#039;alla-hen specials,Comedy,Special,4,7.25,5067,"{'Comedy', 'Special'}"
1133,tenchi muyou! gxp,"Action, Comedy, Harem, Mecha, Police, Sci-Fi, Shounen, Space",TV,26,7.25,17943,"{'Harem', 'Space', 'Shounen', 'TV', 'Police', 'Sci-Fi', 'Action', 'Comedy', 'Mecha'}"
6548,tengen toppa gurren lagann: kirameki★yoko box - pieces of sweet stars,"Ecchi, Music",Music,1,7.25,18991,"{'Ecchi', 'Music'}"
53,ai yori aoshi,"Comedy, Drama, Harem, Romance, Slice of Life",TV,24,7.24,66597,"{'Harem', 'TV', 'Drama', 'Romance', 'Comedy', 'Slice of Life'}"
7059,black★rock shooter (ova),"Action, Drama, School, Slice of Life",OVA,1,7.24,130665,"{'OVA', 'Drama', 'School', 'Action', 'Slice of Life'}"
3460,bosco daibouken,"Adventure, Fantasy, Kids",TV,26,7.24,699,"{'TV', 'Adventure', 'Kids', 'Fantasy'}"
31145,code geass: boukoku no akito 3 - kagayaku mono ten yori otsu picture drama,"Comedy, Military",Special,1,7.24,3310,"{'Comedy', 'Military', 'Special'}"
1778,dae jang geum: jang geum&#039;s dream,"Adventure, Comedy, Historical",TV,26,7.24,1315,"{'Comedy', 'Adventure', 'TV', 'Historical'}"
12879,dantalian no shoka: ibarahime,"Action, Historical, Mystery",OVA,1,7.24,14079,"{'OVA', 'Action', 'Historical', 'Mystery'}"
898,dragon ball z movie 05: tobikkiri no saikyou tai saikyou,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.24,59207,"{'Adventure', 'Shounen', 'Sci-Fi', 'Movie', 'Comedy', 'Fantasy'}"
6151,final fantasy vii: on the way to a smile - episode: denzel,"Action, Fantasy, Super Power",OVA,1,7.24,18795,"{'Super Power', 'OVA', 'Action', 'Fantasy'}"
1179,gakuen senki muryou,"Adventure, Mecha, Sci-Fi, Shounen, Space, Supernatural",TV,26,7.24,3108,"{'Adventure', 'Space', 'Shounen', 'TV', 'Sci-Fi', 'Supernatural', 'Mecha'}"
3219,gakuen utopia manabi straight! special,"Comedy, School, Sci-Fi, Slice of Life",Special,1,7.24,4800,"{'School', 'Sci-Fi', 'Special', 'Comedy', 'Slice of Life'}"
6610,ibara no ou,"Action, Mystery, Sci-Fi, Thriller",Movie,1,7.24,38670,"{'Sci-Fi', 'Action', 'Thriller', 'Movie', 'Mystery'}"
3270,igpx: immortal grand prix (2005),"Drama, Mecha, Sci-Fi, Shounen, Sports",TV,13,7.24,11386,"{'TV', 'Shounen', 'Drama', 'Sci-Fi', 'Mecha', 'Sports'}"
3421,kodomo no omocha,"Comedy, Drama, School, Shoujo",OVA,1,7.24,3118,"{'OVA', 'Drama', 'School', 'Comedy', 'Shoujo'}"
911,konjiki no gash bell!!: mecha vulkan no raishuu,"Adventure, Shounen, Supernatural",Movie,1,7.24,3630,"{'Movie', 'Supernatural', 'Adventure', 'Shounen'}"
25143,"kono danshi, sekika ni nayandemasu.","Drama, School, Shounen Ai",OVA,1,7.24,8873,"{'Drama', 'School', 'Shounen Ai', 'OVA'}"
690,kyuuketsuhime miyu (tv),"Action, Demons, Drama, Horror, Vampire",TV,26,7.24,21550,"{'TV', 'Vampire', 'Drama', 'Demons', 'Action', 'Horror'}"
1164,mahou senshi louie,"Adventure, Comedy, Fantasy, Magic, Shounen",TV,24,7.24,12687,"{'Adventure', 'TV', 'Shounen', 'Comedy', 'Magic', 'Fantasy'}"
872,mahou shoujo-tai arusu,"Adventure, Comedy, Fantasy, Magic",TV,40,7.24,16571,"{'Adventure', 'TV', 'Comedy', 'Magic', 'Fantasy'}"
17717,mobile suit gundam: the 08th ms team - a battle with the third dimension,"Action, Mecha, Military",Special,1,7.24,3547,"{'Mecha', 'Action', 'Military', 'Special'}"
5343,monkey punch: manga katsudou daishashin,"Action, Adventure, Comedy, Ecchi, Parody, Seinen",TV,12,7.24,746,"{'Adventure', 'TV', 'Action', 'Ecchi', 'Parody', 'Comedy', 'Seinen'}"
8917,mouretsu pirates,"Sci-Fi, Space",TV,26,7.24,48245,"{'TV', 'Sci-Fi', 'Space'}"
30771,mudai,"Drama, Music, Romance, Slice of Life",Music,1,7.24,1242,"{'Drama', 'Slice of Life', 'Romance', 'Music'}"
34034,pokemon sun &amp; moon,"Action, Game, Kids, School",TV,Unknown,7.23,11030,"{'TV', 'School', 'Game', 'Action', 'Kids'}"
11841,qin shiming yue zhi: ye jin tianming,"Action, Fantasy, Historical, Martial Arts",TV,18,7.24,366,"{'TV', 'Action', 'Historical', 'Martial Arts', 'Fantasy'}"
3363,rd sennou chousashitsu,"Action, Sci-Fi",TV,26,7.24,16331,"{'TV', 'Sci-Fi', 'Action'}"
4214,rosario to vampire capu2,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Vampire",TV,13,7.24,203958,"{'Harem', 'TV', 'Vampire', 'School', 'Romance', 'Ecchi', 'Comedy', 'Fantasy'}"
678,shadow skill: eigi,"Adventure, Drama, Fantasy, Magic, Martial Arts, Shounen, Super Power",TV,26,7.24,7977,"{'Super Power', 'Adventure', 'TV', 'Shounen', 'Drama', 'Martial Arts', 'Magic', 'Fantasy'}"
19117,toaru hikuushi e no koiuta,"Adventure, Drama, Romance",TV,13,7.24,53375,"{'Drama', 'Adventure', 'TV', 'Romance'}"
2429,unico: mahou no shima e,"Adventure, Fantasy, Kids",Movie,1,7.24,1200,"{'Movie', 'Adventure', 'Kids', 'Fantasy'}"
2716,urayasu tekkin kazoku,"Comedy, Shounen",TV,33,7.24,923,"{'Comedy', 'TV', 'Shounen'}"
13171,wasurenagumo,"Comedy, Supernatural",Movie,1,7.24,18000,"{'Movie', 'Comedy', 'Supernatural'}"
1891,yat anshin! uchuu ryokou,"Adventure, Comedy, Sci-Fi, Shounen",TV,50,7.24,887,"{'Adventure', 'TV', 'Shounen', 'Sci-Fi', 'Comedy'}"
1246,yuugo: koushounin,"Action, Drama, Military, Mystery, Psychological, Seinen",TV,13,7.24,6108,"{'TV', 'Drama', 'Action', 'Military', 'Mystery', 'Seinen', 'Psychological'}"
8475,asura,"Drama, Historical",Movie,1,7.23,16702,"{'Movie', 'Drama', 'Historical'}"
24973,bokura wa minna kawaisou specials,Comedy,Special,14,7.23,7292,"{'Comedy', 'Special'}"
32313,concrete revolutio: choujin gensou - the last song,"Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural",TV,11,7.23,16116,"{'Super Power', 'TV', 'Drama', 'Sci-Fi', 'Demons', 'Action', 'Mystery', 'Supernatural', 'Fantasy'}"
8363,crayon shin-chan movie 11: arashi wo yobu eikou no yakiniku road,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.23,1125,"{'Shounen', 'School', 'Movie', 'Ecchi', 'Comedy', 'Slice of Life', 'Kids'}"
4690,cyborg 009 (1979),"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,50,7.23,3625,"{'Adventure', 'TV', 'Shounen', 'Sci-Fi', 'Action', 'Mecha'}"
2962,digimon adventure 02 movies,"Adventure, Fantasy, Kids, Sci-Fi",Movie,2,7.23,26543,"{'Adventure', 'Sci-Fi', 'Movie', 'Kids', 'Fantasy'}"
4200,dirty pair ova,"Adventure, Comedy, Police, Sci-Fi",OVA,10,7.23,2783,"{'Adventure', 'OVA', 'Police', 'Sci-Fi', 'Comedy'}"
2674,doraemon movie 16: nobita no sousei nikki,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.23,864,"{'Adventure', 'Shounen', 'Sci-Fi', 'Movie', 'Comedy', 'Kids', 'Fantasy'}"
5670,ga: geijutsuka art design class,"Comedy, School, Seinen, Slice of Life",TV,12,7.23,12825,"{'TV', 'School', 'Comedy', 'Seinen', 'Slice of Life'}"
18411,gingitsune,"Seinen, Slice of Life, Supernatural",TV,12,7.23,33429,"{'Supernatural', 'Slice of Life', 'TV', 'Seinen'}"
3760,grimm douwa: kin no tori,"Adventure, Fantasy",Movie,1,7.23,405,"{'Movie', 'Adventure', 'Fantasy'}"
13561,guilty crown: 4-koma gekijou,Comedy,Special,11,7.23,13053,"{'Comedy', 'Special'}"
3121,kodomo no jikan ova,"Comedy, Ecchi, School",OVA,3,7.23,20376,"{'Ecchi', 'School', 'Comedy', 'OVA'}"
1397,macross 7,"Action, Adventure, Comedy, Drama, Mecha, Military, Music, Romance, Sci-Fi, Shounen",TV,49,7.23,15420,"{'Adventure', 'TV', 'Shounen', 'Drama', 'Sci-Fi', 'Action', 'Military', 'Romance', 'Music', 'Comedy', 'Mecha'}"
2459,maison ikkoku: ikkokujima nanpa shimatsuki,"Comedy, Drama, Romance",OVA,1,7.23,2341,"{'Drama', 'Comedy', 'OVA', 'Romance'}"
1215,mobile suit gundam seed c.e.73: stargazer,"Mecha, Military, Sci-Fi, Space",ONA,3,7.23,15203,"{'Space', 'ONA', 'Sci-Fi', 'Military', 'Mecha'}"
15719,oda nobuna no yabou soushuuhen,"Comedy, Historical, Romance",Special,1,7.23,5965,"{'Special', 'Comedy', 'Historical', 'Romance'}"
1565,pokemon diamond &amp; pearl,"Action, Adventure, Comedy, Fantasy, Kids",TV,191,7.23,48203,"{'Adventure', 'TV', 'Action', 'Comedy', 'Kids', 'Fantasy'}"
31564,sansha sanyou,"Comedy, School, Slice of Life",TV,12,7.23,28423,"{'TV', 'School', 'Comedy', 'Slice of Life'}"
9055,tamayura,"Comedy, Drama, Slice of Life",OVA,4,7.23,23883,"{'Drama', 'Slice of Life', 'Comedy', 'OVA'}"
22583,uchuu kyoudai: number zero,"Comedy, Sci-Fi, Seinen, Slice of Life, Space",Movie,1,7.22,2657,"{'Space', 'Sci-Fi', 'Movie', 'Comedy', 'Seinen', 'Slice of Life'}"
842,ushio to tora,"Action, Comedy, Horror",OVA,10,7.23,6086,"{'Horror', 'Comedy', 'Action', 'OVA'}"
21189,"wake up, girls! shichinin no idol","Drama, Music",Movie,1,7.23,14420,"{'Movie', 'Drama', 'Music'}"
553,yami no matsuei,"Comedy, Drama, Fantasy, Horror, Magic, Shoujo, Shounen Ai, Vampire",TV,13,7.23,34177,"{'Shounen Ai', 'TV', 'Drama', 'Vampire', 'Horror', 'Comedy', 'Shoujo', 'Magic', 'Fantasy'}"
482,yu☆gi☆oh!: duel monsters gx,"Action, Comedy, Fantasy, Game, Shounen",TV,180,7.23,74331,"{'TV', 'Shounen', 'Game', 'Action', 'Comedy', 'Fantasy'}"
11339,a-channel+smile,"Comedy, School, Seinen, Slice of Life",OVA,2,7.22,13671,"{'OVA', 'School', 'Comedy', 'Seinen', 'Slice of Life'}"
16201,aku no hana,"Drama, Psychological, Romance, School",TV,13,7.22,86669,"{'TV', 'Drama', 'School', 'Romance', 'Psychological'}"
3079,aoki ryuusei spt layzner,"Mecha, Military, Sci-Fi, Shounen, Space",TV,38,7.22,2378,"{'Space', 'Shounen', 'TV', 'Sci-Fi', 'Military', 'Mecha'}"
22677,appleseed alpha,"Action, Adventure, Mecha, Military, Police, Sci-Fi",Movie,1,7.22,8048,"{'Adventure', 'Police', 'Sci-Fi', 'Action', 'Military', 'Movie', 'Mecha'}"
23361,bakuman. 3rd season specials,Comedy,Special,2,7.22,6765,"{'Comedy', 'Special'}"
1576,bakumatsu kikansetsu irohanihoheto,"Action, Drama, Historical, Samurai",ONA,26,7.22,28097,"{'Drama', 'ONA', 'Action', 'Samurai', 'Historical'}"
2937,bishoujo senshi sailor moon r: make up! sailor senshi,Shoujo,Special,1,7.22,10441,"{'Shoujo', 'Special'}"
4286,bonobono (tv),Comedy,TV,48,7.22,418,"{'Comedy', 'TV'}"
6280,cat shit one,"Action, Fantasy, Military",ONA,1,7.22,19762,"{'ONA', 'Military', 'Action', 'Fantasy'}"
2199,chirin no suzu,"Adventure, Drama, Fantasy",Movie,1,7.22,3344,"{'Movie', 'Drama', 'Adventure', 'Fantasy'}"
21797,chuunibyou demo koi ga shitai! ren lite,"Comedy, School",ONA,6,7.22,31544,"{'ONA', 'School', 'Comedy'}"
8364,crayon shin-chan movie 12: arashi wo yobu! yuuhi no kasukabe boys,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.22,1122,"{'Shounen', 'School', 'Movie', 'Ecchi', 'Comedy', 'Slice of Life', 'Kids'}"
424,dirty pair,"Adventure, Comedy, Police, Sci-Fi",TV,24,7.22,9131,"{'Adventure', 'TV', 'Police', 'Sci-Fi', 'Comedy'}"
10948,ghost in the shell: stand alone complex 2nd gig - individual eleven - tachikoma no hibi,"Comedy, Mecha, Sci-Fi",Special,1,7.22,3518,"{'Mecha', 'Comedy', 'Sci-Fi', 'Special'}"
5983,higepiyo,Comedy,TV,39,7.22,4427,"{'Comedy', 'TV'}"
665,jojo no kimyou na bouken: adventure,"Adventure, Drama, Fantasy, Horror, Shounen, Supernatural, Vampire",OVA,7,7.22,20337,"{'Adventure', 'Shounen', 'OVA', 'Drama', 'Vampire', 'Horror', 'Supernatural', 'Fantasy'}"
29927,kaguya-hime,"Historical, Kids",Movie,1,7.22,470,"{'Movie', 'Kids', 'Historical'}"
32686,keijo!!!!!!!!,"Ecchi, Shounen, Sports",TV,12,7.22,83438,"{'Ecchi', 'Sports', 'TV', 'Shounen'}"
4375,kyoro-chan,"Adventure, Comedy, Fantasy",TV,91,7.22,1124,"{'Comedy', 'Adventure', 'TV', 'Fantasy'}"
1738,muteki kanban musume,"Action, Comedy, Martial Arts, Parody, Shounen",TV,12,7.22,12409,"{'TV', 'Shounen', 'Action', 'Parody', 'Comedy', 'Martial Arts'}"
5200,offside (tv),"Action, Drama, Sports",TV,39,7.22,1232,"{'TV', 'Drama', 'Sports', 'Action'}"
785,otaku no video,"Comedy, Drama, Historical, Magic, Mecha, Sci-Fi",OVA,2,7.22,13885,"{'OVA', 'Drama', 'Sci-Fi', 'Comedy', 'Historical', 'Mecha', 'Magic'}"
10822,ranma ½: totteoki talk best of memories,"Comedy, Martial Arts, Slice of Life",OVA,1,7.22,1996,"{'Martial Arts', 'Slice of Life', 'Comedy', 'OVA'}"
1601,red garden,"Drama, Mystery",TV,22,7.22,27169,"{'Drama', 'TV', 'Mystery'}"
5691,rekka no honoo: final burning,"Action, Adventure, Magic, Martial Arts, School, Sci-Fi, Super Power",Special,1,7.22,4083,"{'Super Power', 'Adventure', 'School', 'Action', 'Sci-Fi', 'Special', 'Martial Arts', 'Magic'}"
5199,seto no hanayome fan disc,"Comedy, Parody, School",Special,2,7.22,4855,"{'Parody', 'School', 'Comedy', 'Special'}"
1066,shakugan no shana specials,"Comedy, Parody",Special,4,7.22,27261,"{'Parody', 'Comedy', 'Special'}"
566,tetsuwan birdy,"Action, Comedy, Sci-Fi, Shounen",OVA,4,7.22,13855,"{'OVA', 'Shounen', 'Sci-Fi', 'Action', 'Comedy'}"
21085,witch craft works,"Action, Fantasy, Magic, Seinen, Supernatural",TV,12,7.22,106381,"{'TV', 'Action', 'Seinen', 'Supernatural', 'Magic', 'Fantasy'}"
1543,yoake mae yori ruriiro na: crescent love,"Comedy, Romance, School, Sci-Fi",TV,12,7.22,22770,"{'TV', 'School', 'Sci-Fi', 'Romance', 'Comedy'}"
29513,aki no kanade,"Music, School, Slice of Life",Movie,1,7.21,9611,"{'Movie', 'Music', 'Slice of Life', 'School'}"
54,appleseed (movie),"Action, Drama, Mecha, Military, Police, Sci-Fi, Shounen",Movie,1,7.21,49553,"{'Shounen', 'Drama', 'Police', 'Sci-Fi', 'Action', 'Military', 'Movie', 'Mecha'}"
762,bleach: memories in the rain,"Action, Adventure, Drama, Shounen, Supernatural",Special,1,7.21,78111,"{'Adventure', 'Shounen', 'Drama', 'Action', 'Special', 'Supernatural'}"
2043,cat&#039;s eye,"Action, Adventure, Comedy, Mystery, Romance",TV,73,7.21,7608,"{'Adventure', 'TV', 'Action', 'Romance', 'Comedy', 'Mystery'}"
1312,chikyuu bouei kigyou dai-guard,"Adventure, Comedy, Mecha, Military, Sci-Fi",TV,26,7.21,4838,"{'Adventure', 'TV', 'Sci-Fi', 'Military', 'Comedy', 'Mecha'}"
8362,crayon shin-chan movie 08: arashi wo yobu jungle,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.21,1517,"{'Shounen', 'School', 'Movie', 'Ecchi', 'Comedy', 'Slice of Life', 'Kids'}"
10155,dog days,"Action, Adventure, Fantasy, Magic",TV,13,7.21,97809,"{'Adventure', 'TV', 'Action', 'Magic', 'Fantasy'}"
2517,eikoku koi monogatari emma: intermission,"Drama, Historical, Romance, Seinen, Slice of Life",Special,1,7.21,3261,"{'Drama', 'Romance', 'Special', 'Seinen', 'Historical', 'Slice of Life'}"
28211,harmony,"Psychological, Sci-Fi",Movie,1,7.21,25245,"{'Movie', 'Psychological', 'Sci-Fi'}"
7088,ichiban ushiro no daimaou,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, School, Shounen",TV,12,7.21,203618,"{'Harem', 'TV', 'Shounen', 'School', 'Action', 'Ecchi', 'Comedy', 'Magic', 'Fantasy'}"
4156,ichigo mashimaro episode 0,Comedy,Special,1,7.21,9610,"{'Comedy', 'Special'}"
432,iria: zeiram the animation,"Action, Adventure, Sci-Fi, Space",OVA,6,7.21,10208,"{'Adventure', 'Space', 'OVA', 'Sci-Fi', 'Action'}"
31405,joker game,"Drama, Historical, Military",TV,12,7.21,102560,"{'TV', 'Drama', 'Military', 'Historical'}"
9159,kaibutsu oujo (ova),"Action, Comedy, Horror, Shounen, Supernatural",OVA,3,7.21,8690,"{'Shounen', 'OVA', 'Action', 'Horror', 'Comedy', 'Supernatural'}"
2176,kiddy grade: ignition,"Action, Mecha, Sci-Fi, Super Power",Movie,1,7.21,3466,"{'Super Power', 'Sci-Fi', 'Action', 'Movie', 'Mecha'}"
20649,kimi no iru machi ova,"Drama, Romance, Slice of Life",OVA,2,7.21,9866,"{'Drama', 'Slice of Life', 'OVA', 'Romance'}"
21853,love live! school idol project recap,"Music, School, Slice of Life",Special,1,7.21,4249,"{'Music', 'Slice of Life', 'School', 'Special'}"
1588,mamoru-kun ni megami no shukufuku wo!,"Comedy, Romance, School",TV,24,7.21,16922,"{'School', 'Comedy', 'TV', 'Romance'}"
4926,marco: haha wo tazunete sanzenri,"Adventure, Drama",Movie,1,7.21,1060,"{'Movie', 'Drama', 'Adventure'}"
11761,medaka box,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power",TV,12,7.21,110042,"{'Super Power', 'TV', 'Shounen', 'School', 'Action', 'Ecchi', 'Comedy', 'Martial Arts'}"
21603,mekakucity actors,"Comedy, Romance, Sci-Fi, Super Power, Supernatural",TV,12,7.21,198876,"{'Super Power', 'TV', 'Sci-Fi', 'Romance', 'Comedy', 'Supernatural'}"
1135,munto: toki no kabe wo koete,"Action, Fantasy, Magic, Super Power",OVA,1,7.21,7843,"{'Super Power', 'OVA', 'Action', 'Magic', 'Fantasy'}"
2200,muteki choujin zanbot 3,"Action, Drama, Mecha, Sci-Fi, Shounen",TV,23,7.21,1570,"{'TV', 'Shounen', 'Drama', 'Sci-Fi', 'Action', 'Mecha'}"
11021,muv-luv alternative: total eclipse,"Action, Mecha, Military, Sci-Fi",TV,24,7.21,55531,"{'TV', 'Sci-Fi', 'Action', 'Military', 'Mecha'}"
1546,negima!?,"Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Supernatural",TV,26,7.21,44009,"{'Harem', 'Adventure', 'TV', 'School', 'Romance', 'Ecchi', 'Comedy', 'Supernatural', 'Magic', 'Fantasy'}"
1619,negima!? haru special!?,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance, Shounen, Super Power",OVA,1,7.21,13563,"{'Harem', 'Super Power', 'Shounen', 'OVA', 'Romance', 'Ecchi', 'Comedy', 'Magic', 'Fantasy'}"
1944,photon,"Action, Adventure, Comedy, Drama, Ecchi, Mecha, Romance, Sci-Fi",OVA,6,7.21,7935,"{'Adventure', 'OVA', 'Drama', 'Sci-Fi', 'Action', 'Romance', 'Ecchi', 'Comedy', 'Mecha'}"
12221,precure all stars movie new stage: mirai no tomodachi,"Fantasy, Magic, Shoujo",Movie,1,7.21,2530,"{'Movie', 'Shoujo', 'Magic', 'Fantasy'}"
609,saishuu heiki kanojo: another love song,"Drama, Romance, Sci-Fi",OVA,2,7.21,12239,"{'Drama', 'Sci-Fi', 'OVA', 'Romance'}"
6203,sasameki koto,"Comedy, Romance, School, Shoujo Ai",TV,13,7.21,34297,"{'TV', 'School', 'Romance', 'Shoujo Ai', 'Comedy'}"
2117,shin captain tsubasa,"Action, Shounen, Sports",OVA,13,7.21,4630,"{'OVA', 'Sports', 'Action', 'Shounen'}"
1101,tenchi muyou! manatsu no eve,"Action, Comedy, Sci-Fi, Shounen, Space",Movie,1,7.21,10523,"{'Space', 'Shounen', 'Sci-Fi', 'Action', 'Movie', 'Comedy'}"
9733,the tv show,Music,Music,1,7.21,2066,{'Music'}
1539,touch: cross road - kaze no yukue,"Romance, Shounen, Sports",Special,1,7.21,1513,"{'Special', 'Sports', 'Shounen', 'Romance'}"
19383,yami shibai,"Dementia, Horror, Supernatural",TV,13,7.21,33275,"{'Horror', 'Dementia', 'TV', 'Supernatural'}"
1264,yoroiden samurai troopers,"Adventure, Samurai, Sci-Fi, Shounen",TV,39,7.21,11015,"{'Adventure', 'TV', 'Shounen', 'Sci-Fi', 'Samurai'}"
5458,yu☆gi☆oh! duel monsters: battle city special,"Adventure, Fantasy, Game, Shounen",Special,1,7.21,9429,"{'Adventure', 'Shounen', 'Game', 'Special', 'Fantasy'}"
3505,yuusha shirei dagwon,"Action, Adventure, Martial Arts, Mecha, School, Super Power",TV,48,7.21,689,"{'Super Power', 'Adventure', 'TV', 'School', 'Action', 'Martial Arts', 'Mecha'}"
367,akazukin chacha ova,"Comedy, Fantasy, Magic",OVA,3,7.2,1659,"{'OVA', 'Comedy', 'Magic', 'Fantasy'}"
1079,armitage iii,"Action, Adventure, Mecha, Police, Romance, Sci-Fi",OVA,4,7.2,14930,"{'Adventure', 'OVA', 'Police', 'Sci-Fi', 'Action', 'Romance', 'Mecha'}"
19877,battle spirits: sword eyes gekitouden,Shounen,TV,21,7.21,570,"{'TV', 'Shounen'}"
9907,bokura no live kimi to no life,Music,Music,1,7.2,10426,{'Music'}
6747,dance in the vampire bund,"Action, Supernatural, Vampire",TV,12,7.2,121005,"{'TV', 'Vampire', 'Action', 'Supernatural'}"
2669,doraemon movie 06: nobita no little star wars,"Fantasy, Space",Movie,1,7.2,1059,"{'Movie', 'Space', 'Fantasy'}"
2678,doraemon movie 18: nobita no nejimaki city boukenki,"Adventure, Fantasy, Kids, Shounen",Movie,1,7.2,896,"{'Adventure', 'Shounen', 'Movie', 'Kids', 'Fantasy'}"
15159,fantastic children special,Slice of Life,Special,1,7.2,873,"{'Slice of Life', 'Special'}"
9367,freezing,"Action, Drama, Ecchi, Harem, Martial Arts, Romance, Sci-Fi, Seinen",TV,12,7.2,159273,"{'Harem', 'TV', 'Drama', 'Sci-Fi', 'Action', 'Romance', 'Ecchi', 'Seinen', 'Martial Arts'}"
10115,friends: mononoke shima no naki,"Comedy, Fantasy, Kids",Movie,1,7.19,601,"{'Movie', 'Comedy', 'Kids', 'Fantasy'}"
30290,fw:hamatora,"Comedy, Mystery, Super Power",Movie,1,7.2,3718,"{'Movie', 'Super Power', 'Comedy', 'Mystery'}"
15811,girls und panzer specials,"Military, School",Special,6,7.2,15228,"{'School', 'Military', 'Special'}"
729,hiatari ryoukou!,"Comedy, Romance, School, Sports",TV,48,7.2,1527,"{'TV', 'School', 'Romance', 'Comedy', 'Sports'}"
4549,hokuto no ken: raoh gaiden ten no haoh,"Action, Drama, Martial Arts",TV,13,7.2,6659,"{'TV', 'Drama', 'Martial Arts', 'Action'}"
1336,kyoushoku soukou guyver ii,"Action, Adventure, Drama, Horror, Sci-Fi",OVA,6,7.2,4876,"{'Adventure', 'OVA', 'Drama', 'Sci-Fi', 'Action', 'Horror'}"
4851,lupin iii: seven days rhapsody,"Action, Adventure, Comedy, Shounen",Special,1,7.2,2482,"{'Adventure', 'Shounen', 'Action', 'Special', 'Comedy'}"
16890,makai ouji: devils and realist,"Comedy, Demons, Fantasy, Historical, Mystery, School, Shoujo, Supernatural",TV,12,7.2,59819,"{'TV', 'School', 'Demons', 'Comedy', 'Historical', 'Mystery', 'Supernatural', 'Shoujo', 'Fantasy'}"
23227,mikakunin de shinkoukei: kamoniku tte midori-ppoi aji ga suru no ne.,"Comedy, Romance, Seinen, Slice of Life",OVA,1,7.2,21717,"{'OVA', 'Romance', 'Comedy', 'Seinen', 'Slice of Life'}"
24171,mushibugyou ova,"Action, Fantasy, Historical, Martial Arts, Samurai, Shounen, Super Power",OVA,3,7.2,3636,"{'Super Power', 'Shounen', 'OVA', 'Action', 'Samurai', 'Historical', 'Martial Arts', 'Fantasy'}"
3752,nagagutsu wo haita neko: 80 nichikan sekai isshuu,"Adventure, Kids",Movie,1,7.2,925,"{'Movie', 'Adventure', 'Kids'}"
4662,neo angelique abyss: second age,"Adventure, Fantasy, Harem, Shoujo",TV,13,7.2,12975,"{'Harem', 'Adventure', 'TV', 'Shoujo', 'Fantasy'}"
2490,one piece: mezase! kaizoku yakyuu ou,"Comedy, Fantasy, Shounen, Sports",Movie,1,7.2,20054,"{'Shounen', 'Movie', 'Comedy', 'Sports', 'Fantasy'}"
